,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,18,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/beatrice_harnois/,46,1,-1,-1,0,0,0,0
1,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,15,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/beatrice_page/,43,1,-1,-1,0,0,0,0
2,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,17,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/blake_geoffrion/,45,1,-1,-1,0,0,0,0
3,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,14,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bonnie_raitt/,42,1,-1,-1,0,0,0,0
4,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,15,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bernice_pilot/,43,1,-1,-1,0,0,0,0
5,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,13,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/arda_bowser/,41,1,-1,-1,0,0,0,0
6,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,13,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/barry_truex/,41,1,-1,-1,0,0,0,0
7,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,14,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/brad_gilbert/,42,1,-1,-1,0,0,0,0
8,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,15,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/ben_dougherty/,43,1,-1,-1,0,0,0,0
9,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,17,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/barbara_pollard/,45,1,-1,-1,0,0,0,0
10,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,13,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/boman_irani/,41,1,-1,-1,0,0,0,0
11,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,17,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/babe_laufenberg/,45,1,-1,-1,0,0,0,0
12,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,15,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bill_whitaker/,43,1,-1,-1,0,0,0,0
13,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,17,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/anthony_summers/,45,1,-1,-1,0,0,0,0
14,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,14,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bill_dunstan/,42,1,-1,-1,0,0,0,0
15,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,12,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/billy_gray/,40,1,-1,-1,0,0,0,0
16,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,13,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bob_pollard/,41,1,-1,-1,0,0,0,0
17,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,15,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bernie_parent/,43,1,-1,-1,0,0,0,0
18,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,13,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bob_newhart/,41,1,-1,-1,0,0,0,0
19,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,16,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/barbara_graham/,44,1,-1,-1,0,0,0,0
20,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,12,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/betty_lynn/,40,1,-1,-1,0,0,0,0
21,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,12,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bill_kelso/,42,1,-1,-1,0,0,0,0
22,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,14,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/arte_johnson/,40,1,-1,-1,0,0,0,0
23,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,14,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/bobby_dollas/,42,1,-1,-1,0,0,0,0
24,-1,0,1,0,0,0,0,0,-1,0,1,20,0,-1,0,1,0,1.0,1,0,0,0,2,0,0,0,0,0,1,11,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,people.famouswhy.com/ayub_khan/,39,1,-1,-1,0,0,0,0
25,1,0,1,0,0,0,0,1,0,0,0,20,0,1,0,1,0,0.0,1,0,0,0,3,0,2,0,0,0,2,37,3,0.0,0.0,100.0,-1,0.0,-1,0,1,-1,1,0,1,0,people.famouswhy.com/category/nhl_players/archive_46.html,65,1,-1,-1,0,0,0,0
26,1,0,1,0,0,0,0,1,0,0,0,20,0,1,0,1,0,0.0,1,0,1,0,3,0,4,0,0,0,4,39,1,25.806451612903224,0.0,92.10526315789474,-1,0.0,1,0,1,-1,1,0,1,0,people.famouswhy.com/bob_marley_and_lucy_pounder-r8258.html,67,1,-1,-1,0,0,0,0
27,1,0,1,0,0,0,0,1,0,0,0,20,0,1,0,1,0,0.0,1,0,0,0,2,0,0,0,0,0,1,12,2,35.37653239929948,0.0,100.0,-1,0.0,-1,0,1,-1,1,0,1,0,people.famouswhy.com/ami_dolenz/,40,1,-1,-1,0,0,0,0
28,1,0,1,0,0,0,0,1,0,0,0,20,0,1,0,1,0,0.0,1,0,0,0,2,0,0,0,0,0,1,14,2,35.37653239929948,0.0,100.0,-1,0.0,-1,0,1,-1,1,0,1,0,people.famouswhy.com/alvin_karpis/,42,1,-1,-1,0,0,0,0
