,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,1,0,-1,0,1,13,0,-1,0,0,1,1.0,0,0,0,0,1,0,3,0,0,0,0,6,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dolphinom.com/076wc,26,1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,1,0,-1,0,1,13,0,-1,0,0,1,1.0,0,0,0,0,1,0,3,0,1,0,0,6,1,0.0,-1.0,0.0,-1,0.0,-1,21,0,-1,0,-1,-1,0,dolphinom.com/076wc?uandqplbe=gsvuxrcexvy,48,1,-1,-1,0,0,0,0
2,-1,0,0,0,0,0,1,0,-1,0,1,13,0,-1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dolphinom.com/,21,1,-1,-1,0,0,0,0
3,-1,0,0,0,0,0,1,0,-1,0,1,13,0,-1,0,0,1,1.0,0,0,0,0,1,0,3,0,1,0,0,6,1,0.0,-1.0,0.0,-1,0.0,-1,19,0,-1,0,-1,-1,0,dolphinom.com/076wc?rqgHORHqCI=QTOFKDHc,46,1,-1,-1,0,0,0,0
4,1,0,1,0,0,0,0,1,1,0,1,21,0,1,0,1,1,0.0,1,0,0,0,2,0,3,0,1,0,0,6,1,1.0,1.0,1.0,1,1.0,-1,21,0,-1,1,0,1,0,www.pspmrsmtumpat.com/076wc?tdmwoskgwfh=eecehdpeh,57,1,-1,-1,0,0,0,0
5,-1,0,1,0,0,0,0,0,-1,0,1,8,0,-1,0,0,1,1.0,0,0,0,0,1,0,3,0,0,0,0,9,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,opmsk.ru/8g74crec,24,1,-1,-1,0,0,0,0
6,1,0,1,0,0,0,0,1,1,0,1,21,0,1,0,1,1,0.0,1,0,0,0,2,0,3,0,0,0,0,6,1,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,0,1,0,www.pspmrsmtumpat.com/076wc,35,1,-1,-1,0,0,0,0
7,1,0,0,0,0,0,0,1,1,0,1,23,0,1,0,1,1,0.0,1,0,0,0,3,0,3,0,1,0,0,6,1,1.0,1.0,1.0,1,1.0,-1,19,0,-1,1,0,1,0,www.pspgemencheh.edu.my/076wc?qQpQCtoTTwv=okVpwDI,57,1,-1,-1,0,0,0,0
8,1,0,1,0,0,0,1,1,-1,0,0,12,0,1,0,1,1,0.0,1,0,0,0,1,0,6,0,0,0,0,9,3,1.0,0.0,100.0,-1,0.0,-1,0,0,-1,0,-1,1,0,veganvet.net/2014/04/,29,1,-1,-1,0,0,0,0
9,1,0,1,0,0,0,0,1,1,0,1,17,0,1,0,1,1,,1,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,ledenergythai.com/,26,1,-1,-1,0,0,0,0
