,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,1,0,-1,0,1,16,0,-1,0,0,0,1.0,0,0,4,0,3,0,21,0,1,0,0,26,3,0.0,-1.0,0.0,-1,0.0,-1,39,0,-1,1,0,-1,0,hatch.senate.gov/public/index.cfm/releases?ID=23d4f864-2469-4ee3-9fba-7eb0834ab192,89,-1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,0,0,-1,0,1,24,0,-1,0,0,0,1.0,0,0,1,0,2,0,0,0,0,0,0,15,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,harvestgardenashford.com/ice-cream.html,46,1,-1,-1,0,0,0,0
2,-1,0,0,0,0,0,0,0,-1,0,1,18,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hartpublishing.org/,26,1,-1,-1,0,0,0,0
3,-1,0,0,0,0,0,0,0,-1,0,1,18,0,-1,0,0,0,1.0,0,0,0,0,1,0,2,0,1,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,5,0,-1,0,-1,-1,0,hawaiifive0fan.com/?cat=3,32,1,-1,-1,0,0,0,0
4,-1,0,0,0,0,0,0,0,-1,0,1,21,0,-1,0,0,0,1.0,0,0,11,0,1,0,14,3,0,0,0,95,5,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hawaiifive0online.net/2011/10/25/alex-kurtzman-roberto-orci-in-talks-for-deal-with-david-ellison%E2%80%99s-skydance/,123,-1,-1,-1,0,0,0,0
5,-1,0,0,0,0,0,0,0,-1,0,1,21,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,15,4,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,haveyoureadmyblog.com/blog/tag/kbwf/,43,1,-1,-1,0,0,0,0
6,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hawkeyesgameday.com/,27,1,-1,-1,0,0,0,0
7,-1,0,0,0,0,0,0,0,-1,0,1,21,0,-1,0,0,0,1.0,0,0,1,0,1,0,1,0,0,0,0,23,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hawaiifive0online.net/category/peter-lenkov/,51,1,-1,-1,0,0,0,0
8,-1,0,0,0,0,0,0,0,-1,0,1,27,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,harrywhitneyphotography.com/,35,1,-1,-1,0,0,0,0
9,-1,0,0,0,0,0,0,0,-1,0,1,20,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,harrystubbsmusic.com/,28,1,-1,-1,0,0,0,0
