,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,0,0,-1,0,1,40,0,-1,0,0,0,1.0,0,0,0,0,1,0,8,0,0,0,0,23,4,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globalchristianleadershipassociation.com/apps/profile/59130602/,70,1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,0,0,-1,0,1,17,0,-1,0,0,0,1.0,0,0,11,0,2,0,4,0,0,1,0,12,1,0.0,-1.0,0.0,-1,0.0,-1,72,0,-1,0,-1,-1,0,globalfdipost.com/content.php?567-BrightSource-Energy-to-Build-3rd-Solar-Thermal-Farm-in-California-US,109,-1,-1,-1,0,0,0,0
2,-1,0,1,0,0,0,0,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,2,0,1,0,0,0,0,0,0,39,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globalbeach.com/solutions/sony-computer-entertainment/,61,1,-1,-1,0,0,0,0
3,-1,0,1,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,2,0,4,0,0,0,0,27,4,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globalaging.org/health/world/2004/prog.htm,49,1,-1,-1,0,0,0,0
4,1,0,1,0,0,0,1,-1,1,0,1,17,0,1,0,1,0,0.0,0,0,5,0,1,0,15,0,0,0,0,62,3,100.0,0.0,1.0,1,0.0,-1,0,0,-1,0,-1,1,0,globalshiksha.com/college/LASALLE-College-of-the-Arts-Singapore/200135334540184,86,-1,-1,-1,0,0,0,0
5,1,0,1,0,0,0,1,1,1,0,1,22,0,1,0,1,0,0.0,1,3,1,0,2,0,10,0,4,1,1,27,3,1.0,1.0,1.0,1,1.0,-1,39,0,-1,0,-1,1,0,globalauctionguide.com/cgi-bin/new_look/guide.cgi?sec=v&type=c&id=klassen&anum=1281469516,97,-1,-1,-1,0,0,0,0
6,1,0,1,0,0,0,1,1,1,0,1,14,0,1,0,1,0,,1,0,1,0,1,0,0,0,0,0,2,44,2,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalspec.com/Industrial-Directory/pelton_turbine_drawing,66,1,-1,-1,0,0,0,0
7,1,0,0,0,0,0,1,-1,0,0,0,13,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,19,3,0.0,0.0,50.0,0,0.0,-1,0,1,-1,0,-1,1,0,globalnews.ca/topics/jacklayton/,40,1,-1,-1,0,0,0,0
8,1,0,1,0,0,0,0,1,1,0,1,19,0,1,0,1,0,0.0,1,0,2,0,2,0,0,0,0,1,0,35,2,100.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalairrescue.com/hospitals/air-ambulance-canada.php,62,1,-1,-1,0,0,0,0
9,1,0,1,0,0,0,0,1,1,0,1,25,0,1,0,1,0,0.0,0,0,1,0,2,0,0,0,0,1,0,34,2,100.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalarchitectsguide.com/library/Oaksterdam-University.php,66,1,-1,-1,0,0,0,0
10,1,0,1,0,0,0,0,1,1,0,1,25,0,1,0,1,0,0.0,0,0,1,0,2,0,12,0,0,1,0,26,2,100.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalarchitectsguide.com/items/MO-126025499521.php,58,1,-1,-1,0,0,0,0
11,1,0,1,0,0,0,1,1,1,0,1,16,0,1,0,1,0,0.0,1,0,0,0,2,0,0,0,0,0,0,23,2,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalhockey.org/terriers/rosters.shtml,47,1,-1,-1,0,0,0,0
12,1,0,1,0,0,0,0,1,1,0,1,18,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalproducer.com/,27,1,-1,-1,0,0,0,0
13,1,0,1,0,0,0,0,1,1,0,1,20,0,1,0,1,0,0.0,1,0,3,0,1,0,3,0,0,0,0,24,1,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalpolitician.com/119-elections--politics,52,1,-1,-1,0,0,0,0
14,-1,0,1,0,0,0,1,0,-1,0,1,18,0,-1,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globalcomputer.com/,27,1,-1,-1,0,0,0,0
15,1,0,1,0,0,0,1,1,1,0,1,16,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,7,2,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globalhockey.org/staff/,31,1,-1,-1,0,0,0,0
16,1,0,0,0,0,0,0,1,1,0,1,19,0,1,0,1,0,0.0,1,0,2,0,2,0,0,0,0,0,0,44,3,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,globeuniversity.edu/campus-locations/minnesota/woodbury-mn.aspx,71,1,-1,-1,0,0,0,0
17,1,0,1,0,0,0,0,1,1,0,1,20,0,1,0,1,0,0.0,1,0,0,0,2,0,0,0,1,1,0,11,1,1.0,1.0,1.0,1,1.0,-1,14,0,-1,0,-1,1,0,globalpolitician.com/search.asp?keyword=Vaknin,54,1,-1,-1,0,0,0,0
18,1,0,1,0,0,0,0,-1,1,0,1,26,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,100.0,0.0,1.0,1,0.0,-1,0,0,-1,0,-1,1,0,globalairinternational.com/,35,1,-1,-1,0,0,0,0
19,1,0,1,0,0,0,1,1,-1,0,1,22,0,1,0,1,0,0.0,0,0,1,1,2,0,0,0,0,0,1,32,2,92.85714285714286,0.0,100.0,-1,0.0,-1,0,0,-1,0,-1,1,0,global-reservation.com/universelmontreal/xhome_en.html,61,1,-1,-1,0,0,0,0
20,1,0,1,0,0,0,1,-1,1,0,1,21,0,1,0,1,0,0.0,1,0,0,0,3,0,10,4,1,0,0,10,1,1.0,0.0,0.0,1,0.0,-1,59,0,-1,0,-1,1,0,globalmarinegroup.com/main.html?src=%2F352%2F415.html%3F*session*id*key*%3D*session*id*val*,99,-1,-1,-1,0,0,0,0
21,-1,0,0,0,0,0,0,0,-1,0,1,14,0,-1,0,0,0,1.0,0,0,4,0,1,0,0,0,0,0,0,47,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globecampus.ca/navigator/universite-du-quebec-reseau-network/,68,1,-1,-1,0,0,0,0
22,-1,0,0,0,0,0,0,0,-1,0,1,14,0,-1,0,0,0,1.0,0,0,4,0,1,0,0,0,0,0,0,43,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globecampus.ca/navigator/universite-du-quebec-a-montreal/,64,1,-1,-1,0,0,0,0
23,1,0,1,0,0,0,1,1,-1,0,0,27,0,1,0,1,0,0.0,1,0,0,0,2,0,0,0,0,0,0,1,1,11.11111111111111,0.0,75.0,-1,0.0,-1,0,0,-1,1,0,1,0,globallifeproducts.webs.com/,36,1,-1,-1,0,0,0,0
24,1,0,1,0,0,0,0,1,-1,0,1,17,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,100.0,0.0,100.0,-1,0.0,-1,0,0,-1,0,-1,1,0,globallysound.com/,26,1,-1,-1,0,0,0,0
25,1,0,0,0,0,0,1,1,0,0,1,26,0,1,0,1,0,0.0,1,0,7,0,2,0,4,0,0,1,0,67,4,91.42857142857143,0.0,95.65217391304348,-1,0.0,-1,0,1,-1,0,-1,1,0,globalaviationresource.com/reports/2011/air-museums-usa-ca-western-museum-of-flight/index.php,101,-1,-1,-1,0,0,0,0
26,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,globalvideocard.com/,27,1,-1,-1,0,0,0,0
27,-1,0,0,0,0,0,0,0,-1,0,1,16,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,gloryboxband.com/,24,1,-1,-1,0,0,0,0
28,1,0,1,0,0,0,1,1,0,0,0,17,0,1,0,1,0,0.0,1,0,0,0,2,0,6,0,1,0,0,19,2,92.85714285714286,0.0,100.0,-1,0.0,1,8,0,-1,0,-1,1,0,globenewswire.com/newsroom/news.html?d=123321,53,1,-1,-1,0,0,0,0
