,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,0,0,-1,0,1,14,0,-1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,0,9,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dlsprecast.com/fac.html,30,1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,5,1,1,0,0,0,0,0,0,31,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dock-assist.com/lingus-biography-of-eve-plumb/,53,1,-1,-1,0,0,0,0
2,-1,0,0,0,0,0,0,0,-1,0,1,10,0,-1,0,0,0,1.0,0,0,7,0,2,0,10,0,0,1,0,15,1,0.0,-1.0,0.0,-1,0.0,-1,45,0,-1,0,-1,-1,0,dlsbox.com/showthread.php?218910-The-Luyas-Too-Beautiful-To-Work-(2010),78,-1,-1,-1,0,0,0,0
3,-1,0,0,0,0,0,0,0,-1,0,1,27,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dlowellpersonaltraining.com/,35,1,-1,-1,0,0,0,0
4,-1,0,0,0,0,0,0,0,-1,0,1,13,0,-1,0,0,0,1.0,0,0,0,0,2,0,2,1,0,0,0,15,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,dndsnyder.com/L%20Names.html,35,1,-1,-1,0,0,0,0
5,-1,0,0,0,0,0,1,0,-1,0,1,34,0,-1,0,1,0,1.0,1,0,5,0,2,0,12,0,0,0,0,44,5,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,dmbworldseriesreplay.wordpress.com/2009/09/02/1894-dmb-world-series-ny-giants/,86,-1,-1,-1,0,0,0,0
6,1,0,0,0,0,0,0,1,1,0,1,11,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,19,4,100.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,dnstree.com/vn/megafun/danang/,38,1,-1,-1,0,0,0,0
7,1,0,0,0,0,0,0,1,1,0,1,11,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,22,4,100.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,dnstree.com/net/uniprix/extranet/,41,1,-1,-1,0,0,0,0
8,1,0,0,0,0,0,1,1,1,0,1,12,0,1,0,1,0,0.0,1,0,0,0,3,0,0,0,0,0,1,40,4,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,0,1,0,dlib.nyu.edu/findingaids/html/tamwag/aia_durkan.html,60,1,-1,-1,0,0,0,0
9,1,0,0,0,0,0,1,1,1,0,1,12,0,1,0,1,0,0.0,1,0,0,0,3,0,0,0,0,0,2,51,4,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,0,1,0,dlib.nyu.edu/findingaids/html/tamwag/valb_photonew_content.html,71,1,-1,-1,0,0,0,0
