,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,0,0,-1,0,1,21,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royaltyremodeling.net/,29,1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royscountryfair.net/,27,1,-1,-1,0,0,0,0
2,-1,0,0,0,0,0,0,0,-1,0,1,17,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royjonesconst.net/,25,1,-1,-1,0,0,0,0
3,-1,0,0,0,0,0,0,0,-1,0,1,15,0,-1,0,0,0,1.0,0,1,0,0,2,0,16,3,2,1,0,20,1,0.0,-1.0,0.0,-1,0.0,-1,53,0,-1,0,-1,-1,0,royalscards.com/viewcardsdetail.php?cardnum=352299&information=Bob%20Boone%201990%20Topps,96,-1,-1,-1,0,0,0,0
4,-1,0,1,0,0,0,0,0,-1,0,1,26,0,-1,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,13,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royalsocietypublishing.org/info/archive,47,1,-1,-1,0,0,0,0
5,-1,0,0,0,0,0,0,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,1,0,16,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royalscards.com/viewrosters.php,38,1,-1,-1,0,0,0,0
6,-1,0,1,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,rpmedia.ask.com/,23,1,-1,-1,0,0,0,0
7,-1,0,1,0,0,0,1,0,-1,0,1,23,0,-1,0,1,0,1.0,1,0,0,0,3,0,8,0,0,0,0,23,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,rpgvaultarchive.ign.com/archive/20000109.shtml,54,1,-1,-1,0,0,0,0
8,-1,0,1,0,0,0,0,0,-1,0,1,12,0,-1,0,0,0,1.0,0,0,2,1,2,0,0,0,0,1,0,25,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,rppa-pnc.com/uniprix-hypertension.php,44,1,-1,-1,0,0,0,0
9,-1,0,1,0,0,0,0,0,-1,0,1,12,0,-1,0,0,0,1.0,0,0,1,1,2,0,0,0,0,1,0,12,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,rppa-pnc.com/members.php,31,1,-1,-1,0,0,0,0
10,-1,0,1,0,0,0,1,0,-1,0,1,9,0,-1,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,rscog.org/,18,1,-1,-1,0,0,0,0
11,-1,0,0,0,0,0,0,0,-1,0,1,22,0,-1,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royaltyfreeweather.com/,31,1,-1,-1,0,0,0,0
12,-1,0,1,0,0,0,0,0,-1,0,1,18,0,-1,0,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,royaltyamerica.com/,27,1,-1,-1,0,0,0,0
13,-1,0,1,0,0,0,0,0,-1,0,1,31,0,-1,0,1,0,1.0,1,0,0,0,5,0,16,0,0,0,0,45,6,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,rsbl.royalsocietypublishing.org/content/early/2011/09/14/rsbl.2011.0680.full,84,-1,-1,-1,0,0,0,0
14,1,0,1,0,0,0,1,1,-1,0,1,11,0,1,0,1,0,0.0,1,0,3,0,1,0,0,0,0,0,0,23,2,1.0,1.0,1.0,1,1.0,-1,0,0,-1,0,-1,1,0,rsanews.com/late-late-show-guests/,42,1,-1,-1,0,0,0,0
15,1,0,1,0,0,0,1,1,1,0,1,16,0,1,0,1,0,0.0,1,0,0,0,2,0,0,0,0,0,0,1,1,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,0,1,0,royals.scout.com/,25,1,-1,-1,0,0,0,0
16,-1,0,1,0,0,0,0,0,-1,0,1,31,0,-1,0,1,0,1.0,1,0,0,0,4,0,4,0,0,0,0,23,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,rsbm.royalsocietypublishing.org/content/24/14.full.pdf,62,1,-1,-1,0,0,0,0
17,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,1,0,1.0,0,0,5,1,2,0,10,0,0,0,0,45,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,rsfree-download.com/music/108787-braids-native-speaker-2011.html,71,1,-1,-1,0,0,0,0
18,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,1,0,1.0,0,0,12,1,2,0,7,0,0,0,0,65,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,rsfree-download.com/music/16249-va-the-golden-age-of-american-rock-n-roll-17-cd.html,91,-1,-1,-1,0,0,0,0
19,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,1,0,1.0,0,0,9,1,2,0,5,0,0,0,0,67,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,rsfree-download.com/music/33249-celine-dion-taking-chances-world-tour-the-concert.html,93,-1,-1,-1,0,0,0,0
20,1,0,0,0,0,0,1,1,1,0,1,11,0,1,0,1,0,0.0,1,0,0,0,3,0,1,0,0,0,0,19,2,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,0,1,0,rs6.loc.gov/papr/mpixhome.html,38,1,-1,-1,0,0,0,0
21,1,0,1,0,0,0,1,1,1,0,1,16,0,1,0,1,0,0.0,1,0,0,0,3,0,8,0,0,0,0,15,2,1.0,1.0,1.0,1,1.0,-1,0,0,-1,1,0,1,0,royals.scout.com/2/1077681.html,39,1,-1,-1,0,0,0,0
22,-1,0,0,0,0,0,1,0,-1,0,1,14,0,-1,0,0,0,1.0,0,0,1,1,2,0,3,0,0,0,0,40,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,ruby-blue4.org/57/ottmar+liebert+spanish+Sun+FLAC.html,61,1,-1,-1,0,0,0,0
23,-1,0,0,0,0,0,0,0,-1,0,1,16,0,-1,0,0,0,1.0,0,0,1,1,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,ruddy-london.com/,24,1,-1,-1,0,0,0,0
