,AbnormalExtFormActionR,AbnormalFormAction,AgeDomain,AtSymbol,DomainInSubdomains,DoubleSlashInPath,EmbeddedBrandName,ExtFavicon,ExtMetaScriptLinkRT,FakeLinkInStatusBar,FrequentDomainNameMismatch,HostnameLength,HttpsInPath,IframeOrFrame,ImagesOnlyInForm,IpAddress,Malicious,MissingTitle,NoHttps,NumAmpersand,NumDash,NumDashInHost,NumDots,NumHash,NumNumericChars,NumPercent,NumQueryComponents,NumSensitiveWords,NumUnderscore,PathLength,PathLevel,PctExtHyperlinks,PctExtNullSelfRedirectHyperlinksRT,PctExtResourceUrls,PctExtResourceUrlsRT,PctNullSelfRedirectHyperlinks,PopUpWindow,QueryLength,RelativeFormAction,RightClickDisabled,SubdomainLevel,SubdomainLevelRT,SubmitInfoToEmail,TildeSymbol,URL,UrlLength,UrlLengthRT,rank_country,rank_host,src_escape_cnt,src_eval_cnt,src_exec_cnt,src_search_cnt
0,-1,0,0,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,3,0,13,0,1,1,0,12,1,0.0,-1.0,0.0,-1,0.0,-1,18,0,-1,1,0,-1,0,hup.harvard.edu/catalog.php?isbn=9780674032538,53,1,-1,-1,0,0,0,0
1,-1,0,0,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,3,0,13,0,1,1,0,12,1,0.0,-1.0,0.0,-1,0.0,-1,18,0,-1,1,0,-1,0,hup.harvard.edu/catalog.php?isbn=9780674058743,53,1,-1,-1,0,0,0,0
2,-1,0,0,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,3,0,13,0,1,1,0,12,1,0.0,-1.0,0.0,-1,0.0,-1,18,0,-1,1,0,-1,0,hup.harvard.edu/catalog.php?isbn=9780674127715,53,1,-1,-1,0,0,0,0
3,-1,0,0,0,0,0,0,0,-1,0,1,11,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,husjoco.com/,19,1,-1,-1,0,0,0,0
4,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hyderabadindia.mobi/,27,1,-1,-1,0,0,0,0
5,-1,0,0,0,0,0,1,0,-1,0,1,15,0,-1,0,0,0,1.0,0,0,0,0,3,0,13,0,1,1,0,12,1,0.0,-1.0,0.0,-1,0.0,-1,18,0,-1,1,0,-1,0,hup.harvard.edu/catalog.php?isbn=9780674840317,53,1,-1,-1,0,0,0,0
6,-1,0,0,0,0,0,1,0,-1,0,1,14,0,-1,0,0,0,1.0,0,0,0,0,1,0,2,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hwy49music.com/,22,1,-1,-1,0,0,0,0
7,-1,0,0,0,0,0,1,0,-1,0,1,18,0,-1,0,0,0,1.0,0,0,1,0,4,0,0,0,0,0,0,34,2,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,1,0,-1,0,huu.unimelb.edu.au/bibliography/bibliographyM-Q.html,59,1,-1,-1,0,0,0,0
8,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,0,0,1.0,0,0,0,0,2,0,3,1,0,0,0,17,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hydewaretheatre.com/Reviews%202.html,43,1,-1,-1,0,0,0,0
9,-1,0,0,0,0,0,1,0,-1,0,1,16,0,-1,0,0,0,1.0,0,0,1,0,3,0,0,0,0,1,0,35,3,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hydroworks.co.nz/index.php/turbines/pelton-turbines,58,1,-1,-1,0,0,0,0
10,-1,0,0,0,0,0,0,0,-1,0,1,19,0,-1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,-1.0,0.0,-1,0.0,-1,0,0,-1,0,-1,-1,0,hydrogencarkits.net/,27,1,-1,-1,0,0,0,0
